player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Derek Carrier,7406,TE,LA,15,0,26,54.0,100.0,47,33.6,47,58.7,0,100.0,140,140,55.9,100.0,70,50.0,70
Antonio Gates,1609,TE,LAC,16,0,27,62.6,100.0,77,55.4,77,59.7,0,100.0,139,139,58.6,100.0,37,26.6,37
Geoff Swaim,9679,TE,DAL,14,0,9,84.1,100.0,57,41.0,57,77.2,1,100.0,139,139,64.0,100.0,71,51.1,71
Chance Warmack,7791,G,PHI,11,0,24,62.1,100.0,62,44.6,62,59.3,2,100.0,139,139,58.5,100.0,54,38.8,54
Caleb Benenoch,10782,T,TB,9,0,30,61.4,100.0,56,40.6,56,55.2,0,100.0,138,138,51.8,100.0,71,51.4,71
Greg Robinson,8637,T,DET,6,0,11,52.2,100.0,47,34.1,47,53.2,1,100.0,138,138,61.8,100.0,77,55.8,77
Jake Fisher,9486,T,CIN,8,0,7,56.7,100.0,65,47.1,65,50.4,1,100.0,138,138,42.2,100.0,62,44.9,62
Corey Coleman,10649,WR,CLV,9,0,8,52.3,100.0,39,28.5,39,60.6,2,100.0,137,137,64.3,100.0,91,66.4,91
Pierre Garcon,4519,WR,SF,8,0,28,76.8,100.0,27,19.7,27,68.9,0,100.0,137,137,72.8,100.0,102,74.5,102
Jack Mewhort,8694,G,IND,5,0,14,54.1,100.0,39,28.7,39,52.3,0,100.0,136,136,46.9,100.0,86,63.2,86
Cody Latimer,8691,WR,DEN,11,0,10,76.5,100.0,60,44.4,60,75.9,0,100.0,135,135,72.1,100.0,57,42.2,57
Nick Vannett,10728,TE,SEA,15,0,29,52.1,100.0,45,33.6,45,57.4,0,100.0,134,134,64.3,100.0,67,50.0,67
Andre Holmes,6489,WR,BUF,14,0,4,71.9,100.0,40,29.9,40,75.1,0,100.0,134,134,67.0,100.0,75,56.0,75
C.J. Ham,11347,FB,MIN,17,0,18,52.5,98.3,59,44.0,60,50.4,0,94.4,134,142,51.8,98.1,52,38.8,53
Joe Thomas,3619,T,CLV,7,0,8,64.2,100.0,43,32.1,43,67.8,0,100.0,134,134,67.9,100.0,77,57.5,77
Seth DeValve,10772,TE,CLV,16,1,8,48.6,100.0,36,26.9,36,54.5,1,100.0,134,134,60.4,100.0,79,59.0,79
Anthony Steen,9315,G,MIA,6,0,17,55.2,100.0,34,25.4,34,64.2,0,100.0,134,134,63.9,100.0,94,70.1,94
Mack Hollins,11873,WR,PHI,18,0,24,71.7,100.0,63,47.4,63,76.2,0,100.0,133,133,61.1,100.0,57,42.9,57
Carson Palmer,1317,QB,ARZ,7,0,1,60.3,100.0,78,58.6,78,60.5,0,90.5,133,147,60.4,97.8,45,33.8,46
Brian Hoyer,5277,QB,NE,12,0,19,60.0,97.1,33,24.8,34,60.0,0,92.4,133,144,60.0,97.9,94,70.7,96
Donald Stephenson,7076,T,DEN,7,0,10,45.5,100.0,57,43.2,57,54.1,0,100.0,132,132,65.1,100.0,59,44.7,59
Tom Compton,7181,G,CHI,9,0,6,57.9,100.0,30,22.7,30,59.7,0,100.0,132,132,59.5,100.0,96,72.7,96
Terrelle Pryor Sr.,6944,WR,WAS,9,0,32,53.9,100.0,65,49.6,65,57.4,0,100.0,131,131,65.9,100.0,53,40.5,53
Tavarres King,7943,WR,NYG,8,0,21,61.6,98.3,58,45.0,59,48.4,0,98.5,129,131,59.6,100.0,65,50.4,65
Will Holden,11912,T,ARZ,5,0,1,62.0,100.0,62,48.1,62,58.9,1,100.0,129,129,56.6,100.0,56,43.4,56
Drew Stanton,3659,QB,ARZ,5,0,1,60.0,100.0,74,57.4,74,60.0,0,94.2,129,137,60.0,98.2,54,41.9,55
Isaac Seumalo,10713,G,PHI,12,0,24,54.0,100.0,48,37.2,48,50.1,0,100.0,129,129,50.4,100.0,70,54.3,70
Mitch Morse,9482,C,KC,7,0,16,61.2,100.0,58,45.3,58,57.9,0,100.0,128,128,56.0,100.0,58,45.3,58
Chris Moore,10741,WR,BLT,12,0,3,56.1,100.0,67,52.3,67,60.5,0,98.5,128,130,57.6,100.0,46,35.9,46
Julie'n Davenport,11885,T,HST,11,0,13,51.5,100.0,44,34.4,44,52.7,1,100.0,128,128,56.3,100.0,75,58.6,75
Cordarrelle Patterson,7810,WR,OAK,16,0,23,57.4,92.3,36,28.3,39,49.9,1,90.7,127,140,57.2,94.0,79,62.2,84
Denzelle Good,9688,T,IND,6,0,14,55.3,100.0,28,22.0,28,52.6,0,100.0,127,127,52.9,100.0,93,73.2,93
Chad Wheeler,12240,T,NYG,7,0,21,70.8,100.0,59,47.6,59,69.7,0,100.0,124,124,65.8,100.0,55,44.4,55
John Miller,9514,G,BUF,4,0,4,53.6,100.0,22,17.7,22,56.8,0,100.0,124,124,57.3,100.0,90,72.6,90
Martellus Bennett,4375,TE,NE,9,0,19,68.8,100.0,46,37.4,46,67.0,0,100.0,123,123,59.3,100.0,66,53.7,66
Trey Burton,9185,TE,PHI,17,0,24,64.6,100.0,43,35.0,43,57.1,0,100.0,123,123,56.8,100.0,47,38.2,47
Austin Blythe,10882,C,LA,8,0,26,51.1,100.0,41,33.3,41,60.4,0,100.0,123,123,67.7,100.0,61,49.6,61
Ty Nsekhe,7636,T,WAS,10,1,32,53.2,100.0,60,49.6,60,60.7,1,100.0,121,121,68.1,100.0,48,39.7,48
Christian McCaffrey,11763,HB,CAR,17,0,5,57.0,38.5,47,38.8,122,71.1,0,49.4,121,245,57.9,51.9,41,33.9,79
Amini Silatolu,7044,G,CAR,9,0,5,62.0,100.0,58,48.7,58,54.2,0,100.0,119,119,45.4,100.0,35,29.4,35
C.J. Uzomah,9590,TE,CIN,14,0,7,78.6,100.0,59,49.6,59,73.9,1,100.0,119,119,56.5,100.0,37,31.1,37
B.J. Finney,9875,C,PIT,7,0,25,68.0,100.0,58,48.7,58,59.8,1,100.0,119,119,44.2,100.0,44,37.0,44
Eric Ebron,8645,TE,DET,16,0,11,59.4,100.0,42,35.3,42,57.4,1,100.0,119,119,60.7,100.0,48,40.3,48
Patrick Ricard,48862,FB,BLT,16,1,3,86.0,100.0,75,63.6,75,86.1,1,100.0,118,118,75.4,100.0,32,27.1,32
Cordy Glenn,7045,T,BUF,5,0,4,66.5,100.0,36,30.5,36,59.7,0,100.0,118,118,53.0,100.0,70,59.3,70
Zach Miller,5104,TE,CHI,8,0,6,60.3,100.0,25,21.4,25,68.0,0,100.0,117,117,69.6,100.0,85,72.6,85
Andy Janovich,10810,FB,DEN,16,1,10,59.8,100.0,39,33.6,39,64.8,1,95.1,116,122,67.1,100.0,68,58.6,68
Louis Murphy Jr.,5048,WR,SF,7,0,28,67.7,100.0,16,13.8,16,71.5,1,100.0,116,116,71.3,100.0,95,81.9,95
Josh Reynolds,11872,WR,LA,14,0,26,75.5,100.0,38,32.8,38,64.8,0,100.0,116,116,59.6,100.0,73,62.9,73
Richard Rodgers,8733,TE,GB,15,0,12,54.2,100.0,49,42.2,49,61.7,0,100.0,116,116,67.9,100.0,56,48.3,56
T.J. Jones,8824,WR,DET,14,0,11,55.1,100.0,32,27.8,32,67.1,0,100.0,115,115,74.1,100.0,67,58.3,67
Blaine Gabbert,6162,QB,ARZ,5,0,1,60.0,96.6,57,50.0,59,60.0,0,92.7,114,123,60.0,100.0,52,45.6,52
Pharoh Cooper,10751,WR,LA,16,0,26,63.4,100.0,37,32.5,37,64.3,0,99.1,114,115,66.5,100.0,65,57.0,65
Mike Person,6391,C,IND,7,0,14,65.7,100.0,26,22.8,26,62.5,0,100.0,114,114,61.9,100.0,79,69.3,79
Noah Brown,11993,WR,DAL,13,0,9,89.8,100.0,42,36.8,42,90.0,0,100.0,114,114,67.0,100.0,55,48.2,55
Le'Raven Clark,10716,G,IND,10,1,14,58.0,100.0,27,23.7,27,54.6,1,100.0,114,114,48.5,100.0,80,70.2,80
Dakota Dozier,8772,G,NYJ,6,0,22,75.6,100.0,44,38.6,44,63.5,0,100.0,114,114,53.5,100.0,59,51.8,59
Kenny Britt,4953,WR,NE,10,0,19,57.2,100.0,47,41.2,47,57.2,0,100.0,114,114,59.4,100.0,52,45.6,52
Chris Conley,9509,WR,KC,5,0,16,68.8,100.0,45,39.8,45,71.8,0,100.0,113,113,61.5,100.0,61,54.0,61
Michael Burton,9601,FB,CHI,16,0,6,59.9,100.0,31,27.7,31,51.9,1,96.6,112,116,47.9,100.0,78,69.6,78
Zach Line,8420,FB,NO,14,0,20,71.8,100.0,43,38.4,43,71.1,1,93.3,112,120,65.7,100.0,39,34.8,39
C.J. Beathard,11859,QB,SF,7,0,28,60.0,100.0,27,24.3,27,60.0,0,88.8,111,125,60.0,90.6,77,69.4,85
Darrell Daniels,12122,TE,IND,12,0,14,63.8,100.0,38,34.5,38,58.2,0,100.0,110,110,54.4,100.0,62,56.4,62
ArDarius Stewart,11834,WR,NYJ,15,0,22,62.2,100.0,44,40.4,44,62.8,0,95.6,109,114,62.1,100.0,54,49.5,54
Trent Taylor,11932,WR,SF,14,0,28,87.5,100.0,26,23.9,26,82.1,0,100.0,109,109,73.6,100.0,71,65.1,71
Stephen Anderson,11160,TE,HST,15,0,13,52.4,100.0,24,22.2,24,49.9,1,100.0,108,108,49.6,100.0,67,62.0,67
Aaron Rodgers,2241,QB,GB,7,0,12,60.0,100.0,42,39.3,42,60.0,0,93.0,107,115,60.0,98.4,61,57.0,62
Eli Rogers,9878,WR,PIT,15,0,25,67.2,100.0,56,52.8,56,68.4,0,100.0,106,106,61.9,100.0,43,40.6,43
Corey Robinson,9673,T,DET,6,0,11,38.4,100.0,43,40.6,43,37.9,1,100.0,106,106,55.5,100.0,52,49.1,52
Xavier Grimble,9092,TE,PIT,14,0,25,79.0,100.0,46,43.8,46,77.0,0,100.0,105,105,69.2,100.0,42,40.0,42
Cameron Erving,9452,G,KC,9,0,16,60.0,100.0,33,31.7,33,44.9,1,100.0,104,104,39.1,100.0,58,55.8,58
Tre McBride,9678,WR,CHI,8,0,6,50.1,100.0,25,24.0,25,64.0,2,100.0,104,104,70.7,100.0,73,70.2,73
Dennis Kelly,7146,T,TEN,17,0,31,57.7,100.0,73,70.2,73,62.2,0,100.0,104,104,73.3,100.0,21,20.2,21
Derek Watt,10832,FB,LAC,16,0,27,61.0,100.0,44,42.7,44,56.8,0,93.6,103,110,54.7,100.0,42,40.8,42
Ty Sambrailo,9492,T,ATL,8,0,2,68.2,100.0,32,31.1,32,67.9,0,100.0,103,103,69.7,100.0,68,66.0,68
Brice Butler,7991,WR,DAL,13,0,9,68.4,100.0,42,41.2,42,65.2,0,100.0,102,102,60.9,100.0,53,52.0,53
Mike Glennon,7854,QB,CHI,4,0,6,60.0,100.0,18,17.6,18,60.3,0,97.1,102,105,60.3,97.6,80,78.4,82
Kaelin Clay,9617,WR,CAR,14,0,5,64.7,100.0,44,43.6,44,69.2,1,97.1,101,104,60.2,100.0,34,33.7,34
Jeff Cumberland,5861,TE,LAC,7,0,27,48.1,100.0,49,49.0,49,56.4,0,100.0,100,100,68.4,100.0,36,36.0,36
D.J. Humphries,9457,T,ARZ,5,0,1,88.9,100.0,60,60.0,60,86.1,0,100.0,100,100,64.5,100.0,31,31.0,31
Chad Hansen,11896,WR,NYJ,14,0,22,72.3,100.0,41,41.4,41,67.2,0,100.0,99,99,61.7,100.0,51,51.5,51
Ryan Fitzpatrick,2467,QB,TB,6,0,30,60.0,100.0,50,50.5,50,60.0,0,94.3,99,105,60.0,100.0,47,47.5,47
Byron Bell,6848,G,DAL,5,0,9,59.2,100.0,32,32.3,32,51.9,0,100.0,99,99,49.9,100.0,58,58.6,58
C.J. Fiedorowicz,8700,TE,HST,5,0,13,63.6,100.0,33,34.0,33,59.1,1,100.0,97,97,57.0,100.0,58,59.8,58
Keith Smith,9302,FB,DAL,15,0,9,62.0,100.0,22,22.7,22,53.7,0,100.0,97,97,49.2,100.0,65,67.0,65
Tanner Gentry,12170,WR,CHI,3,0,6,80.2,100.0,23,24.0,23,77.8,0,100.0,96,96,72.8,100.0,73,76.0,73
Lawrence Thomas,11265,FB,NYJ,13,0,22,47.7,100.0,29,30.2,29,57.2,0,98.0,96,98,64.1,100.0,56,58.3,56
Austin Traylor,11411,TE,DEN,7,0,10,55.7,100.0,52,54.7,52,61.7,0,100.0,95,95,73.3,100.0,32,33.7,32
Antony Auclair,24606,TE,TB,8,0,30,53.8,100.0,43,45.3,43,58.0,0,100.0,95,95,61.4,100.0,44,46.3,44
Chaz Green,9524,T,DAL,6,0,9,48.3,100.0,36,37.9,36,45.1,0,100.0,95,95,42.8,100.0,52,54.7,52
Brenton Bersin,7516,WR,CAR,9,0,5,64.7,100.0,55,58.5,55,62.1,1,100.0,94,94,62.8,100.0,20,21.3,20
Tony Bergstrom,7095,G,WAS,7,0,32,47.9,100.0,40,42.6,40,45.2,1,100.0,94,94,46.5,100.0,44,46.8,44
Jarius Wright,7118,WR,MIN,17,0,18,58.8,100.0,32,34.0,32,58.4,1,98.9,94,95,59.1,100.0,52,55.3,52
Chris Reed,9830,G,JAX,5,0,15,52.8,100.0,31,33.0,31,50.5,1,100.0,94,94,55.6,100.0,59,62.8,59
Amara Darboh,11861,WR,SEA,16,0,29,64.4,100.0,33,35.5,33,68.4,1,100.0,93,93,59.4,100.0,52,55.9,52
Jason Spriggs,10682,T,GB,5,0,12,75.7,100.0,32,34.8,32,62.4,0,100.0,92,92,52.4,100.0,52,56.5,52
Logan Paulsen,5795,TE,SF,13,0,28,72.9,100.0,17,18.5,17,59.8,1,100.0,92,92,53.5,100.0,59,64.1,59
Anthony Sherman,6288,FB,KC,15,0,16,82.8,82.8,24,26.1,29,78.1,0,86.8,92,106,65.5,83.9,47,51.1,56
Jerell Adams,10818,TE,NYG,13,0,21,68.2,100.0,39,43.3,39,63.4,1,100.0,90,90,57.9,100.0,44,48.9,44
Aaron Ripkowski,9639,FB,GB,16,0,12,65.4,92.3,36,40.0,39,69.7,0,94.7,90,95,71.7,97.7,43,47.8,44
T.J. Johnson,8034,G,CIN,7,0,7,51.0,100.0,46,51.1,46,48.5,0,100.0,90,90,54.6,100.0,37,41.1,37
Travis Rudolph,47997,WR,NYG,7,0,21,67.1,100.0,46,51.7,46,66.6,0,100.0,89,89,63.7,100.0,37,41.6,37
Tavon Austin,7789,WR,LA,17,0,26,68.7,57.1,20,22.5,35,68.5,0,59.7,89,149,65.3,67.1,53,59.6,79
Johnny Holton,11354,WR,OAK,15,0,23,61.5,100.0,33,37.1,33,46.4,0,100.0,89,89,60.9,100.0,42,47.2,42
Mike Williams,11762,WR,LAC,9,0,27,60.9,100.0,50,56.2,50,60.3,0,100.0,89,89,61.5,100.0,24,27.0,24
Tyler Boyd,10689,WR,CIN,10,0,7,62.6,100.0,33,37.5,33,59.6,0,100.0,88,88,58.1,100.0,50,56.8,50
Jay Prosch,8845,FB,HST,14,0,13,57.5,100.0,28,31.8,28,55.9,0,100.0,88,88,54.0,100.0,50,56.8,50
Tanner McEvoy,11288,WR,SEA,15,0,29,61.6,100.0,24,27.3,24,50.9,0,100.0,88,88,67.6,100.0,59,67.0,59
Danny Vitale,10831,FB,CLV,15,0,8,59.4,100.0,35,40.2,35,52.3,0,100.0,87,87,49.0,100.0,42,48.3,42
Jeremy Kerley,6305,WR,NYJ,8,0,22,60.1,100.0,22,25.6,22,61.4,0,100.0,86,86,62.3,100.0,54,62.8,54
Bradley Sowell,7693,G,CHI,7,1,6,51.1,100.0,15,17.6,15,52.7,1,100.0,85,85,51.7,100.0,62,72.9,62
Vadal Alexander,10868,T,OAK,11,0,23,62.9,100.0,43,50.6,43,55.3,0,100.0,85,85,48.4,100.0,38,44.7,38
Deyshawn Bond,12120,C,IND,4,0,14,62.2,100.0,24,28.2,24,47.1,0,100.0,85,85,54.7,100.0,55,64.7,55
MarQueis Gray,8286,TE,MIA,16,0,17,47.1,100.0,39,45.9,39,44.4,0,94.4,85,90,52.8,100.0,38,44.7,38
Josh Malone,11883,WR,CIN,11,0,7,40.2,100.0,30,35.7,30,39.2,0,97.7,84,86,59.3,100.0,42,50.0,42
Jordan Taylor,9793,WR,DEN,8,0,10,57.9,100.0,38,46.3,38,67.2,0,100.0,82,82,59.0,100.0,34,41.5,34
Marcus Johnson,11074,WR,PHI,10,0,24,77.8,100.0,28,34.6,28,64.0,0,100.0,81,81,59.4,100.0,38,46.9,38
Lucas Patrick,11435,G,GB,4,0,12,56.8,100.0,29,36.3,29,57.5,0,100.0,80,80,65.0,100.0,45,56.3,45
Damiere Byrd,9964,WR,CAR,8,0,5,54.7,100.0,38,47.5,38,57.2,0,98.8,80,81,61.4,100.0,29,36.3,29
Bryce Petty,9536,QB,NYJ,4,0,22,60.0,100.0,32,40.0,32,60.0,0,98.8,80,81,60.0,100.0,45,56.3,45
Curtis Samuel,11795,WR,CAR,9,0,5,90.5,100.0,33,41.8,33,83.0,0,95.2,79,83,62.4,100.0,31,39.2,31
Josh Gordon,7618,WR,CLV,5,0,8,60.4,100.0,21,26.6,21,66.0,0,100.0,79,79,67.7,100.0,52,65.8,52
Eric Winston,3011,T,CIN,4,0,7,47.2,100.0,33,41.8,33,47.9,0,100.0,79,79,52.0,100.0,35,44.3,35
Jeremy Sprinkle,11909,TE,WAS,11,0,32,53.9,100.0,45,57.7,45,54.2,0,100.0,78,78,57.1,100.0,24,30.8,24
Hroniss Grasu,9504,C,CHI,6,0,6,44.6,100.0,16,20.5,16,39.6,0,100.0,78,78,48.9,100.0,57,73.1,57
Bryan Bulaga,5548,T,GB,5,0,12,51.7,100.0,29,37.7,29,49.0,0,100.0,77,77,50.6,100.0,44,57.1,44
Blake Bell,9550,TE,MIN,13,0,18,59.9,100.0,25,32.5,25,56.1,0,100.0,77,77,44.9,100.0,36,46.8,36
T.J. Yates,6304,QB,HST,4,0,13,60.0,100.0,23,29.9,23,60.9,0,100.0,77,77,61.0,100.0,44,57.1,44
Gerald Everett,11799,TE,LA,17,1,26,51.9,100.0,17,22.1,17,54.7,2,98.7,77,78,65.6,100.0,38,49.4,38
Ted Karras,10855,C,NE,7,0,19,88.0,100.0,38,50.0,38,73.3,0,100.0,76,76,72.7,100.0,18,23.7,18
Chad Slade,10024,G,HST,5,0,13,60.2,100.0,25,33.3,25,61.9,0,100.0,75,75,62.7,100.0,41,54.7,41
Ryan Hewitt,9107,TE,CIN,13,0,7,54.9,100.0,36,48.6,36,58.4,0,100.0,74,74,59.0,100.0,24,32.4,24
Brandon Marshall,3064,WR,NYG,5,0,21,73.0,100.0,45,61.6,45,77.0,0,100.0,73,73,78.3,100.0,23,31.5,23
Mark Glowinski,9567,G,IND,4,0,14,78.6,100.0,11,15.3,11,64.7,0,100.0,72,72,55.6,100.0,53,73.6,53
Michael Campanaro,8852,WR,BLT,12,0,3,57.3,100.0,32,44.4,32,68.0,0,93.5,72,77,62.6,97.0,32,44.4,33
Kendall Lamm,10017,T,HST,5,0,13,58.2,100.0,19,26.8,19,60.5,0,100.0,71,71,61.6,100.0,47,66.2,47
Kendrick Bourne,12270,WR,SF,11,1,28,59.8,100.0,17,23.9,17,65.0,1,100.0,71,71,66.6,100.0,51,71.8,51
Jermaine Eluemunor,11914,G,BLT,5,0,3,39.1,100.0,34,47.9,34,54.4,0,100.0,71,71,68.6,100.0,25,35.2,25
Michael Floyd,7019,WR,MIN,13,0,18,58.4,100.0,25,35.7,25,56.7,0,100.0,70,70,58.6,100.0,36,51.4,36
Darrell Williams,9917,T,LA,7,0,26,68.8,100.0,20,28.6,20,63.1,0,100.0,70,70,59.4,100.0,37,52.9,37
Logan Thomas,8755,TE,BUF,12,0,4,73.9,100.0,20,29.4,20,74.4,1,100.0,68,68,65.7,100.0,36,52.9,36
Jordan Reed,7866,TE,WAS,6,0,32,64.8,100.0,30,44.1,30,65.8,0,100.0,68,68,67.8,100.0,27,39.7,27
Weston Richburg,8678,C,NYG,4,0,21,68.6,100.0,41,60.3,41,73.8,0,100.0,68,68,69.0,100.0,22,32.4,22
Jalston Fowler,9541,FB,TEN,10,0,31,67.5,100.0,35,51.5,35,62.1,1,97.1,68,70,55.3,100.0,31,45.6,31
Jonathan Stewart,4327,HB,CAR,16,0,5,62.7,8.6,12,17.9,140,64.8,1,24.2,67,277,57.2,20.8,21,31.3,101
Coby Fleener,7038,TE,NO,11,0,20,65.0,100.0,23,34.3,23,58.2,0,100.0,67,67,65.9,100.0,33,49.3,33
Brian Mihalik,9670,T,DET,6,0,11,63.0,100.0,29,43.3,29,64.9,0,100.0,67,67,68.1,100.0,32,47.8,32
De'Anthony Thomas,8759,WR,KC,15,0,16,53.2,100.0,39,58.2,39,45.2,0,98.5,67,68,61.1,95.2,20,29.9,21
Kyle Kalis,12302,G,WAS,3,0,32,60.4,100.0,14,21.2,14,38.4,1,100.0,66,66,33.9,100.0,48,72.7,48
Sam Tevi,11945,T,LAC,5,0,27,49.8,100.0,40,60.6,40,50.5,0,100.0,66,66,45.1,100.0,14,21.2,14
Tyler Catalina,12300,G,WAS,7,0,32,52.7,100.0,25,37.9,25,52.1,1,100.0,66,66,53.1,100.0,29,43.9,29
Jon Feliciano,9561,G,OAK,5,0,23,42.1,100.0,21,31.8,21,71.6,0,100.0,66,66,83.6,100.0,38,57.6,38
A.J. Derby,9635,TE,MIA,11,0,17,64.6,100.0,26,40.6,26,68.7,1,100.0,64,64,70.5,100.0,25,39.1,25
Joe Dahl,10785,G,DET,3,0,11,60.2,100.0,31,48.4,31,73.0,0,100.0,64,64,82.7,100.0,28,43.8,28
Ricky Seals-Jones,12020,TE,ARZ,7,0,1,60.7,100.0,31,49.2,31,54.7,1,100.0,63,63,50.9,100.0,28,44.4,28
Alan Cross,10931,FB,TB,8,0,30,67.6,100.0,21,33.3,21,61.8,0,100.0,63,63,54.3,100.0,35,55.6,35
Kyle Fuller,11998,C,HST,7,0,13,59.0,100.0,31,49.2,31,52.0,0,100.0,63,63,48.4,100.0,32,50.8,32
Geronimo Allison,11141,WR,GB,12,0,12,61.0,100.0,21,33.9,21,42.0,0,100.0,62,62,64.2,100.0,38,61.3,38
Arrelious Benn,5564,WR,JAX,9,0,15,74.2,100.0,31,50.0,31,70.3,0,100.0,62,62,62.4,100.0,25,40.3,25
Danny Isidora,11933,G,MIN,4,0,18,43.1,100.0,27,43.5,27,41.8,0,100.0,62,62,52.4,100.0,30,48.4,30
Markus Wheaton,7860,WR,CHI,8,0,6,60.7,100.0,12,19.4,12,38.6,1,100.0,62,62,47.8,100.0,46,74.2,46
Alex Erickson,11107,WR,CIN,13,0,7,73.6,95.0,19,31.1,20,65.0,0,92.4,61,66,58.0,100.0,37,60.7,37
Taylor Moton,11819,G,CAR,13,0,5,65.0,100.0,39,65.0,39,66.1,0,100.0,60,60,66.9,100.0,10,16.7,10
Taywan Taylor,11827,WR,TEN,15,0,31,59.3,93.3,28,47.5,30,58.8,0,88.1,59,67,59.2,96.2,25,42.4,26
Jordan Devey,8268,G,KC,3,0,16,60.0,100.0,19,32.2,19,53.7,1,100.0,59,59,60.6,100.0,35,59.3,35
Clive Walford,9501,TE,OAK,12,0,23,42.5,100.0,22,37.3,22,43.1,0,100.0,59,59,49.2,100.0,26,44.1,26
Joe Hawley,5641,C,TB,4,0,30,55.4,100.0,27,45.8,27,51.0,1,100.0,59,59,60.4,100.0,29,49.2,29
Odell Beckham Jr.,8647,WR,NYG,4,0,21,57.4,100.0,37,64.9,37,46.1,0,98.3,57,58,60.0,100.0,19,33.3,19
Brian Schwenke,7889,G,TEN,4,0,31,59.1,100.0,28,49.1,28,55.5,0,100.0,57,57,53.4,100.0,23,40.4,23
Marshal Yanda,3702,G,BLT,2,0,3,69.0,100.0,31,54.4,31,77.6,0,100.0,57,57,82.0,100.0,22,38.6,22
Matt Moore,4018,QB,MIA,4,0,17,60.0,100.0,18,32.7,18,60.0,0,100.0,55,55,60.0,100.0,35,63.6,35
David Sharpe,11884,T,OAK,3,0,23,57.7,100.0,35,63.6,35,48.3,0,100.0,55,55,59.5,100.0,16,29.1,16
Kyle Murphy,10834,T,GB,3,0,12,66.0,100.0,20,37.0,20,67.7,0,100.0,54,54,67.9,100.0,26,48.1,26
Darrius Heyward-Bey,4930,WR,PIT,11,0,25,76.0,100.0,17,32.1,17,80.6,0,96.4,53,55,62.2,100.0,18,34.0,18
Daniel Brown,10144,TE,CHI,8,0,6,53.0,100.0,10,18.9,10,56.0,0,100.0,53,53,55.3,100.0,36,67.9,36
Brandon Tate,5006,WR,BUF,13,0,4,85.9,100.0,21,40.4,21,89.9,0,100.0,52,52,74.7,100.0,23,44.2,23
Sean Mannion,9522,QB,LA,5,0,26,60.0,100.0,15,30.0,15,60.0,0,84.7,50,59,60.0,96.9,31,62.0,32
John Greco,4379,G,NYG,3,0,21,74.7,100.0,24,48.0,24,80.8,0,100.0,50,50,80.6,100.0,20,40.0,20
Ryan Groy,9221,G,BUF,8,0,4,71.8,100.0,31,63.3,31,77.2,0,100.0,49,49,80.4,100.0,12,24.5,12
T.J. Clemmings,9543,T,WAS,5,0,32,47.3,100.0,21,43.8,21,43.6,0,100.0,48,48,46.5,100.0,17,35.4,17
Matt Tobin,8211,T,SEA,10,0,29,65.3,100.0,24,50.0,24,63.3,0,100.0,48,48,60.2,100.0,18,37.5,18
Jacob Hollister,12051,TE,NE,15,0,19,79.8,100.0,13,27.1,13,70.8,0,98.0,48,49,57.0,100.0,21,43.8,21
Anthony Fabiano,11094,C,IND,2,0,14,58.5,100.0,7,14.6,7,51.3,0,100.0,48,48,56.7,100.0,37,77.1,37
Joe Looney,7117,G,DAL,7,0,9,50.7,100.0,19,40.4,19,64.6,0,100.0,47,47,68.4,100.0,27,57.4,27
Erik Magnuson,12280,C,SF,3,0,28,55.1,100.0,6,12.8,6,54.1,0,100.0,47,47,55.1,100.0,37,78.7,37
Kasen Williams,10195,WR,CLV,6,0,8,61.1,100.0,12,26.1,12,69.4,0,100.0,46,46,57.8,100.0,29,63.0,29
Tarik Cohen,11874,HB,CHI,16,0,6,58.5,29.0,9,19.6,31,61.9,0,32.9,46,140,63.5,33.3,32,69.6,96
Jared Abbrederis,8811,WR,DET,7,0,11,65.9,100.0,23,50.0,23,53.4,0,100.0,46,46,61.0,100.0,18,39.1,18
Luke Bowanko,8839,G,BLT,5,0,3,63.2,100.0,20,43.5,20,62.8,1,100.0,46,46,63.1,100.0,18,39.1,18
Alex Redmond,11113,G,CIN,4,0,7,45.9,100.0,19,41.3,19,51.9,1,100.0,46,46,61.0,100.0,22,47.8,22
Adam Bisnowaty,11955,T,NYG,1,0,21,76.3,100.0,22,48.9,22,73.8,1,100.0,45,45,64.4,100.0,18,40.0,18
Bryce Treggs,11278,WR,CLV,6,0,8,60.3,100.0,8,18.2,8,62.2,1,97.8,44,45,62.9,100.0,32,72.7,32
Mark Ingram II,6180,HB,NO,18,1,20,,0.0,0,0.0,143,68.3,1,14.8,44,297,59.6,1.9,2,4.5,106
DeMarco Murray,6223,HB,TEN,15,0,31,61.8,11.8,14,32.6,119,74.7,1,18.5,43,233,74.7,14.8,13,30.2,88
Leonte Carroo,10720,WR,MIA,9,0,17,81.5,100.0,8,18.6,8,61.4,1,100.0,43,43,68.3,100.0,29,67.4,29
Khari Lee,10018,TE,BUF,8,0,4,65.9,100.0,30,71.4,30,68.1,0,100.0,42,42,69.0,100.0,9,21.4,9
Marvin Hall,11440,WR,ATL,8,0,2,59.7,100.0,6,14.3,6,60.8,0,100.0,42,42,60.9,100.0,34,81.0,34
